Thermaltake Pure 20 ARGB Sync Single Pack CL-F081-PL20SW-A,200 mm | 1000 rpm | 31.2 dB | 2019-03-15発売
オウルテック OWL-FE1225LL-WH,120 mm | 1600 rpm | 30.0 dB
サイズ MINI-KAZE2 MK4010SL35,40 mm | 3500 rpm | 14.0 dB | 2019-10-10発売
Enermax T.B.RGB UCTBRGB14-BP2,140 mm | 1200 rpm | 21.0 dB | 2018-11-23発売
Thermaltake Riing Quad PLUS 12 RGB Single Pack CL-F088-PL12SW-C,120 mm | 1500 rpm | 25.0 dB | 2021-01-15発売
Enermax T.B.Silence UCTBA14P,140 mm | 1200 rpm | 14.9 dB | 2018-06-23発売
Thermaltake Riing Quad PLUS 12 RGB Single Pack CL-F100-PL12SW-C,120 mm | 1500 rpm | 25.0 dB | 2021-01-15発売
Fractal Design FD-FAN-DYN-X2-GP12-WTO,120 mm | 1200 rpm | 19.4 dB | 2018-12-07発売
サイズ 彩風 アドレサブル AYA-KAZE12-ADD,120 mm | 1500 rpm | 28.6 dB | 2019-04-01発売
Corsair ML120 PRO LED Red CO-9050042-WW,120 mm | 2400 rpm | 37.0 dB | 2016-08-01発売
Fractal Design FD-FAN-PRI-AL12-3P,120 mm | 1200 rpm | 19.5 dB | 2019-03-15発売
Raidmax NV-R120B,120 mm | 1200 rpm | 23.0 dB | 2018-07-01発売
Enermax T.B.Silence UCTBA12P,120 mm | 1500 rpm | 15.8 dB | 2018-06-23発売
Corsair AF140 LED 2018 Dual Pack CO-9050089-WW,140 mm | 1150 rpm | 26.0 dB | 2019-02-02発売
サイズ KAZE FLEX 120 RGB SU1225FD12MR-RH,120 mm | 1200 rpm | 24.9 dB | 2018-06-14発売
Thermaltake Riing Trio PLUS 12 RGB Radiator Fan TT Premium Edition 3Pack CL-F072-PL12SW-A,120 mm | 1500 rpm | 25.2 dB | 2018-10-19発売
Corsair AF140 LED 2018 Dual Pack CO-9050088-WW,140 mm | 1150 rpm | 26.0 dB | 2019-02-02発売
Fractal Design FD-FAN-DYN-X2-GP14-WT,140 mm | 1000 rpm | 18.9 dB | 2016-11-01発売
Sharkoon SHARK LIGHTS RGB,120 mm | 1000 rpm | 15.2 dB | 2020-02-07発売
Thermalright TY-143B,140 mm | 1800 rpm | 25.0 dB | 2019-05-24発売
Zalman ZM-SF120,120 mm | 1500 rpm | 28.0 dB | 2020-05-29発売
Noctua NF-A4x10 5V PWM,40 mm | 5000 rpm | 19.6 dB
Bitfenix Spectre PRO All Black 120mm BFF-SPRO-12025KK-RP,120 mm | 1200 rpm | 18.9 dB | 2017-11-01発売
Lian Li BORA120RGB Black,120 mm | 2050 rpm | 29.0 dB | 2017-11-10発売
サイズ 艶風2 アドレサブル TUYA2-120-ADD,120 mm | 1800 rpm | 34.5 dB | 2019-07-11発売
オウルテック OWL-FE1225LL-PU,120 mm | 1600 rpm | 30.0 dB
Corsair AF120 LED 2018 Single Pack CO-9050081-WW,120 mm | 1400 rpm | 26.0 dB | 2019-02-02発売
Alseye SC-120-R,120 mm | 1000 rpm | 18.0 dB | 2019-04-24発売
Fractal Design FD-FAN-DYN-X2-GP12-PWM-WT,120 mm | 2000 rpm | 32.2 dB | 2018-12-07発売
Alseye SC-120-G,120 mm | 1000 rpm | 18.0 dB | 2019-04-24発売
Deepcool GAMER STORM MF120,120 mm | 2200 rpm | 37.9 dB
Akasa Vegas R7 AK-FN098,120 mm | 1500 rpm | 23.8 dB | 2017-11-16発売
Ainex CFY-2510,25 mm | 7000 rpm | 18.0 dB | 2017-09-05発売
オウルテック OWL-FE0810M-BK,80 mm | 3000 rpm | 30.1 dB | 2016-12-01発売
Noctua NF-A15 HS-PWM chromax.black.swap,140 mm | 1500 rpm | 24.6 dB
Thermaltake Pure Plus 12 RGB Radiator Fan TT Premium Edition 3Pack CL-F063-PL12SW-A,120 mm | 1500 rpm | 25.8 dB | 2018-06-22発売
オウルテック OWL-FE0825LL-WH,80 mm | 1600 rpm | 18.2 dB
Alseye CLS-200,120 mm | 1300 rpm | 21.0 dB | 2017-05-26発売
Thermalright TL-C12S,120 mm | 1500 rpm | 25.6 dB | 2019-10-17発売
Thermalright TY-143 SQ,140 mm | 2500 rpm | 48.0 dB | 2016-07-15発売
Fractal Design FD-FAN-VENT-HP14-PWM-WT,140 mm | 1500 rpm | 30.1 dB | 2018-12-07発売
Fractal Design FD-FAN-DYN-X2-GP12-WT,120 mm | 1200 rpm | 19.4 dB | 2016-11-01発売
Antec Prizm Cooling Matrix,120 mm | 1800 rpm | 32.9 dB | 2019-07-06発売
Noctua NF-A4x10 PWM,40 mm | 5000 rpm | 19.6 dB
Corsair AF120 LED 2018 Triple Pack CO-9050084-WW,120 mm | 1400 rpm | 26.0 dB | 2019-02-02発売
COUGAR VORTEX RGB SPB120 Cooling Kit CF-V12SET-SPBRGB,120 mm | 1500 rpm | 26.0 dB | 2018-11-23発売
